#
#  Z   A s fl     Mexp      Err       Mth    beta20  beta22  Gamma  beta30  beta32  beta4    Rch
#                [MeV]     [MeV]     [MeV]                                                   [fm]
#----------------------------------------------------------------------------------------------------
   0   1 n  2     8.071     0.000
  78 188 Pt 2   -37.821     0.005   -37.460   0.195   0.065  25.240   0.000   0.000   0.020   5.414
  78 189 Pt 2   -36.469     0.010   -36.010   0.177   0.070  29.220   0.000   0.000   0.020   5.415
  78 190 Pt 2   -37.307     0.001   -36.890   0.155   0.065  30.670   0.000   0.000   0.020   5.411
  78 191 Pt 2   -35.698     0.004   -35.130   0.165   0.065  29.120   0.000   0.000   0.020   5.421
  78 192 Pt 2   -36.289     0.003   -35.810   0.135   0.065  34.250   0.000   0.000   0.020   5.417
  78 193 Pt 2   -34.480     0.001   -33.930   0.110   0.080  45.810   0.000   0.000   0.020   5.422
  78 194 Pt 2   -34.760     0.000   -34.180   0.110   0.070  41.990   0.000   0.000   0.020   5.424
  78 195 Pt 2   -32.794     0.001   -32.130   0.105   0.073  44.520   0.000   0.000   0.020   5.431
  78 196 Pt 2   -32.645     0.001   -32.070   0.070   0.076  56.920   0.000   0.000   0.020   5.430
  78 197 Pt 2   -30.420     0.001   -29.810   0.090   0.058  42.350   0.000   0.000   0.030   5.434
  78 198 Pt 2   -29.904     0.002   -29.490   0.062   0.066  56.410   0.000   0.000   0.020   5.438
  78 199 Pt 2   -27.389     0.002   -27.130   0.055   0.065  59.110   0.000   0.000   0.020   5.442
  78 200 Pt 2   -26.599     0.020   -26.420   0.050   0.051  55.270   0.000   0.000   0.020   5.444
  78 201 Pt 2   -23.741     0.050   -23.820   0.056   0.046  49.280   0.000   0.000   0.030   5.449
  78 202 Pt 2   -22.692     0.025   -22.950   0.033   0.040  59.740   0.000   0.000   0.020   5.451
  78 203 Pt 1   -19.510     0.200   -20.560   0.001   0.000   0.000   0.000   0.000   0.000   5.451
  78 204 Pt 1   -17.620     0.200   -19.280   0.000   0.000   0.000   0.000   0.000   0.000   5.458
  78 205 Pt 1   -12.820     0.300   -13.930   0.020   0.012  40.320   0.000   0.000   0.010   5.463
  78 206 Pt 1    -9.240     0.300   -10.280   0.002   0.001   0.000   0.000   0.000   0.000   5.469
  78 207 Pt 1    -4.140     0.400    -4.450   0.040   0.021  36.590   0.000   0.000   0.010   5.479
  78 208 Pt 1    -0.500     0.400    -0.850   0.000   0.000   0.000   0.000   0.000   0.000   5.482
  78 209 Pt 0                         4.970   0.030   0.000   0.000   0.000   0.000   0.000   5.490
  78 210 Pt 0                         8.780   0.063   0.013  16.270   0.000   0.000   0.010   5.502
  78 211 Pt 0                        14.650   0.085   0.000   0.000   0.000   0.000   0.020   5.512
  78 212 Pt 0                        18.350   0.100   0.010   8.050   0.000   0.000   0.030   5.523
  78 213 Pt 0                        24.240   0.110   0.000   0.000   0.000   0.000   0.040   5.532
  78 214 Pt 0                        28.010   0.121   0.014   9.290   0.000   0.000   0.040   5.543
  78 215 Pt 0                        33.950   0.135   0.013   7.760   0.000   0.000   0.050   5.554
  78 216 Pt 0                        37.780   0.144   0.012   6.720   0.000   0.000   0.050   5.564
  78 217 Pt 0                        43.670   0.190   0.010   4.260   0.000   0.000   0.100   5.590
  78 218 Pt 0                        47.350   0.232   0.008   2.790   0.000   0.000   0.120   5.618
  78 219 Pt 0                        53.040   0.245   0.004   1.320   0.000   0.000   0.130   5.631
  78 220 Pt 0                        56.860   0.251   0.001   0.320   0.000   0.000   0.130   5.641
  78 221 Pt 0                        62.640   0.262   0.005   1.550   0.000   0.000   0.130   5.654
  78 222 Pt 0                        66.690   0.270   0.010   3.000   0.000   0.000   0.120   5.665
  78 223 Pt 0                        72.600   0.270   0.000   0.000   0.000   0.000   0.120   5.671
  78 224 Pt 0                        76.900   0.280   0.010   2.890   0.000   0.000   0.110   5.684
  78 225 Pt 0                        83.040   0.282   0.002   0.570   0.000   0.000   0.110   5.691
  78 226 Pt 0                        87.530   0.282   0.003   0.860   0.000   0.000   0.090   5.698
  78 227 Pt 0                        93.970   0.280   0.004   1.160   0.000   0.000   0.080   5.705
  78 228 Pt 0                        98.600   0.290   0.010   2.790   0.000   0.000   0.080   5.719
  78 229 Pt 0                       105.190   0.295   0.005   1.370   0.000   0.000   0.070   5.730
  78 230 Pt 0                       110.080   0.290   0.000   0.000   0.000   0.000   0.060   5.734
  78 231 Pt 0                       116.810   0.297   0.004   1.090   0.000   0.000   0.050   5.746
  78 232 Pt 0                       122.020   0.293   0.013   3.590   0.000   0.000   0.040   5.751
  78 233 Pt 0                       128.930   0.290   0.010   2.790   0.000   0.000   0.030   5.757
  78 234 Pt 0                       134.300   0.282   0.007   2.010   0.000   0.000   0.020   5.758
  78 235 Pt 0                       141.420   0.283   0.024   6.840   0.000   0.000   0.020   5.769
  78 236 Pt 0                       146.980   0.270   0.016   4.790   0.000   0.000   0.010   5.767
  78 237 Pt 0                       154.350   0.264   0.035  10.620   0.000   0.000   0.030   5.774
  78 238 Pt 0                       159.990   0.258   0.011   3.450   0.000   0.000   0.020   5.775
  78 239 Pt 0                       167.390   0.250   0.040  12.750   0.000   0.000   0.040   5.783
  78 240 Pt 0                       173.250   0.244   0.037  12.100   0.000   0.000   0.040   5.786
  78 241 Pt 0                       180.810   0.227   0.030  10.590   0.000   0.000   0.050   5.783
  78 242 Pt 0                       186.780   0.210   0.040  15.080   0.000   0.000   0.050   5.780
  78 243 Pt 0                       194.510   0.190   0.057  22.990   0.000   0.000   0.040   5.780
  78 244 Pt 0                       200.540   0.193   0.056  22.310   0.000   0.000   0.040   5.789
  78 245 Pt 0                       208.360   0.191   0.050  20.320   0.000   0.000   0.050   5.794
  78 246 Pt 0                       214.460   0.163   0.060  27.500   0.000   0.000   0.040   5.788
  78 247 Pt 0                       222.290   0.158   0.061  28.630   0.000   0.000   0.040   5.794
  78 248 Pt 0                       228.540   0.139   0.056  29.670   0.000   0.000   0.040   5.790
  78 249 Pt 0                       236.370   0.131   0.062  33.800   0.000   0.000   0.040   5.796
  78 250 Pt 0                       242.710   0.110   0.060  37.650   0.000   0.000   0.040   5.794
  78 251 Pt 0                       250.620   0.100   0.070  44.710   0.000   0.000   0.030   5.801
  78 252 Pt 0                       256.960   0.090   0.070  47.720   0.000   0.000   0.030   5.805
  78 253 Pt 0                       264.770   0.073   0.071  53.980   0.000   0.000   0.030   5.808
  78 254 Pt 0                       271.260   0.060   0.071  59.140   0.000   0.000   0.030   5.811
  78 255 Pt 0                       279.220   0.050   0.061  59.900   0.000   0.000   0.030   5.813
  78 256 Pt 0                       285.730   0.052   0.060  58.500   0.000   0.000   0.030   5.819
  78 257 Pt 0                       293.690   0.060   0.051  50.240   0.000   0.000   0.040   5.824
  78 258 Pt 0                       300.320   0.040   0.041  55.400   0.000   0.000   0.030   5.823
  78 259 Pt 0                       308.290   0.040   0.041  55.400   0.000   0.000   0.030   5.830
  78 260 Pt 0                       315.010   0.030   0.030  54.740   0.000   0.000   0.020   5.831
  78 261 Pt 0                       322.670   0.010   0.000   0.000   0.000   0.000   0.010   5.833
  78 262 Pt 0                       329.490   0.017   0.001   4.760   0.000   0.000   0.010   5.838
  78 263 Pt 0                       338.270   0.017   0.001   4.760   0.000   0.000   0.030   5.839
  78 264 Pt 0                       346.220   0.000   0.000   0.000   0.000   0.000   0.170   5.843
  78 265 Pt 0                       355.320   0.014   0.000   0.000   0.000   0.000   0.200   5.845
  78 266 Pt 0                       363.380   0.000   0.000   0.000   0.000   0.000   0.280   5.848
  79 166 Au 0                         8.610   0.090   0.010   8.930   0.000   0.000   0.020   5.242
  79 167 Au 0                         4.270   0.110   0.020  14.420   0.000   0.000   0.020   5.253
  79 168 Au 1     2.530     0.400     2.390   0.110   0.020  14.420   0.000   0.000   0.020   5.259
  79 169 Au 1    -1.788     0.298    -1.770   0.120   0.040  25.240   0.000   0.000   0.020   5.270
  79 170 Au 1    -3.703     0.201    -3.380   0.120   0.040  25.240   0.000   0.000   0.020   5.276
  79 171 Au 2    -7.562     0.021    -7.360   0.140   0.040  22.000   0.000   0.000   0.020   5.287
  79 172 Au 2    -9.318     0.056    -8.670   0.140   0.040  22.000   0.000   0.000   0.020   5.293
  79 173 Au 2   -12.832     0.023   -12.510   0.140   0.050  26.800   0.000   0.000   0.020   5.301
  79 174 Au 1   -14.058     0.102   -13.550   0.210   0.050  18.610   0.000   0.000   0.060   5.333
  79 175 Au 2   -17.404     0.039   -17.200   0.210   0.050  18.610   0.000   0.000   0.050   5.339
  79 176 Au 2   -18.521     0.033   -18.350   0.300   0.040  10.680   0.000   0.000   0.110   5.387
  79 177 Au 2   -21.546     0.010   -21.610   0.290   0.050  13.700   0.000   0.000   0.100   5.390
  79 178 Au 2   -22.303     0.010   -22.400   0.320   0.040  10.020   0.000   0.000   0.110   5.410
  79 179 Au 2   -24.989     0.012   -25.390   0.300   0.050  13.260   0.000   0.000   0.090   5.408
  79 180 Au 2   -25.626     0.005   -25.860   0.310   0.048  12.350   0.000   0.000   0.090   5.419
  79 181 Au 2   -27.871     0.020   -28.340   0.290   0.050  13.700   0.000   0.000   0.070   5.415
  79 182 Au 2   -28.304     0.019   -28.440   0.295   0.056  15.030   0.000   0.000   0.060   5.427
  79 183 Au 2   -30.191     0.009   -30.560   0.280   0.050  14.170   0.000   0.000   0.050   5.424
  79 184 Au 2   -30.319     0.022   -30.200   0.290   0.060  16.310   0.000   0.000   0.050   5.440
  79 185 Au 2   -31.858     0.003   -32.100   0.280   0.050  14.170   0.000   0.000   0.030   5.439
  79 186 Au 2   -31.715     0.021   -31.610   0.280   0.050  14.170   0.000   0.000   0.030   5.446
  79 187 Au 2   -33.029     0.022   -32.920   0.210   0.060  22.000   0.000   0.000   0.020   5.419
  79 188 Au 2   -32.371     0.003   -32.000   0.210   0.060  22.000   0.000   0.000   0.020   5.426
  79 189 Au 2   -33.582     0.020   -33.420   0.120   0.068  38.710   0.000   0.000   0.020   5.400
  79 190 Au 2   -32.834     0.003   -32.250   0.130   0.066  35.680   0.000   0.000   0.020   5.408
  79 191 Au 2   -33.798     0.005   -33.590   0.120   0.070  39.520   0.000   0.000   0.020   5.413
  79 192 Au 2   -32.772     0.016   -32.300   0.100   0.076  47.060   0.000   0.000   0.020   5.417
  79 193 Au 2   -33.405     0.009   -33.190   0.100   0.070  44.710   0.000   0.000   0.020   5.420
  79 194 Au 2   -32.212     0.002   -31.750   0.095   0.072  46.990   0.000   0.000   0.020   5.426
  79 195 Au 2   -32.567     0.001   -32.170   0.078   0.071  52.160   0.000   0.000   0.030   5.429
  79 196 Au 2   -31.139     0.003   -30.520   0.096   0.063  42.860   0.000   0.000   0.030   5.436
  79 197 Au 2   -31.140     0.001   -30.660   0.089   0.065  45.930   0.000   0.000   0.030   5.441
  79 198 Au 2   -29.581     0.001   -28.650   0.090   0.060  43.310   0.000   0.000   0.030   5.446
  79 199 Au 2   -29.094     0.001   -28.540   0.060   0.060  54.740   0.000   0.000   0.030   5.447
  79 200 Au 2   -27.240     0.027   -26.420   0.060   0.057  53.340   0.000   0.000   0.030   5.452
  79 201 Au 2   -26.401     0.003   -25.960   0.045   0.055  59.950   0.000   0.000   0.030   5.455
  79 202 Au 2   -24.353     0.023   -23.690   0.052   0.055  56.240   0.000   0.000   0.030   5.463
  79 203 Au 2   -23.143     0.003   -22.880   0.040   0.040  54.740   0.000   0.000   0.030   5.463
  79 204 Au 1   -20.390     0.200   -21.010   0.000   0.000   0.000   0.000   0.000   0.000   5.463
  79 205 Au 1   -18.570     0.200   -19.870   0.000   0.000   0.000   0.000   0.000   0.000   5.468
  79 206 Au 1   -14.190     0.300   -14.790   0.010   0.010  54.740   0.000   0.000   0.010   5.474
  79 207 Au 1   -10.640     0.300   -11.310   0.000   0.000   0.000   0.000   0.000   0.000   5.481
  79 208 Au 1    -5.910     0.300    -5.910   0.002   0.001   0.000   0.000   0.000   0.000   5.487
  79 209 Au 1    -2.230     0.400    -2.310   0.020   0.010  35.260   0.000   0.000   0.000   5.495
  79 210 Au 1     2.680     0.400     3.290   0.020   0.010  35.260   0.000   0.000   0.000   5.501
  79 211 Au 0                         6.990   0.059   0.002   2.740   0.000   0.000   0.010   5.512
  79 212 Au 0                        12.710   0.072   0.011  12.190   0.000   0.000   0.010   5.521
  79 213 Au 0                        16.270   0.090   0.000   0.000   0.000   0.000   0.030   5.531
  79 214 Au 0                        22.020   0.100   0.000   0.000   0.000   0.000   0.030   5.541
  79 215 Au 0                        25.650   0.110   0.000   0.000   0.000   0.000   0.040   5.550
  79 216 Au 0                        31.450   0.120   0.000   0.000   0.000   0.000   0.040   5.560
  79 217 Au 0                        35.160   0.130   0.000   0.000   0.000   0.000   0.050   5.570
  79 218 Au 0                        40.870   0.179   0.024  10.740   0.000   0.000   0.090   5.599
  79 219 Au 0                        44.500   0.190   0.003   1.280   0.000   0.000   0.090   5.608
  79 220 Au 0                        50.090   0.232   0.001   0.350   0.000   0.000   0.130   5.636
  79 221 Au 0                        53.780   0.245   0.020   6.590   0.000   0.000   0.120   5.650
  79 222 Au 0                        59.430   0.249   0.012   3.900   0.000   0.000   0.120   5.657
  79 223 Au 0                        63.190   0.270   0.000   0.000   0.000   0.000   0.120   5.677
  79 224 Au 0                        68.890   0.280   0.000   0.000   0.000   0.000   0.120   5.689
  79 225 Au 0                        72.950   0.275   0.000   0.000   0.000   0.000   0.110   5.692
  79 226 Au 0                        78.920   0.280   0.005   1.450   0.000   0.000   0.100   5.702
  79 227 Au 0                        83.180   0.287   0.002   0.560   0.000   0.000   0.100   5.713
  79 228 Au 0                        89.380   0.290   0.005   1.400   0.000   0.000   0.090   5.723
  79 229 Au 0                        93.890   0.290   0.012   3.350   0.000   0.000   0.080   5.730
  79 230 Au 0                       100.300   0.285   0.002   0.570   0.000   0.000   0.070   5.733
  79 231 Au 0                       105.030   0.287   0.020   5.630   0.000   0.000   0.060   5.743
  79 232 Au 0                       111.570   0.291   0.013   3.620   0.000   0.000   0.050   5.753
  79 233 Au 0                       116.590   0.282   0.003   0.860   0.000   0.000   0.040   5.754
  79 234 Au 0                       123.340   0.286   0.017   4.810   0.000   0.000   0.030   5.765
  79 235 Au 0                       128.520   0.274   0.036  10.530   0.000   0.000   0.030   5.768
  79 236 Au 0                       135.400   0.273   0.019   5.620   0.000   0.000   0.020   5.772
  79 237 Au 0                       140.810   0.259   0.032   9.910   0.000   0.000   0.020   5.773
  79 238 Au 0                       147.860   0.259   0.030   9.300   0.000   0.000   0.020   5.782
  79 239 Au 0                       153.450   0.258   0.041  12.670   0.000   0.000   0.030   5.791
  79 240 Au 0                       160.650   0.254   0.043  13.460   0.000   0.000   0.030   5.798
  79 241 Au 0                       166.400   0.230   0.040  13.820   0.000   0.000   0.040   5.789
  79 242 Au 0                       173.780   0.212   0.049  18.100   0.000   0.000   0.040   5.787
  79 243 Au 0                       179.570   0.200   0.045  17.650   0.000   0.000   0.040   5.786
  79 244 Au 0                       187.040   0.188   0.064  25.710   0.000   0.000   0.040   5.792
  79 245 Au 0                       192.870   0.174   0.057  24.860   0.000   0.000   0.040   5.789
  79 246 Au 0                       200.430   0.161   0.065  29.720   0.000   0.000   0.030   5.793
  79 247 Au 0                       206.400   0.148   0.062  30.640   0.000   0.000   0.030   5.793
  79 248 Au 0                       214.030   0.146   0.078  37.070   0.000   0.000   0.030   5.806
  79 249 Au 0                       220.060   0.135   0.064  33.840   0.000   0.000   0.030   5.803
  79 250 Au 0                       227.800   0.140   0.070  35.260   0.000   0.000   0.040   5.815
  79 251 Au 0                       233.850   0.097   0.060  41.180   0.000   0.000   0.030   5.798
  79 252 Au 0                       241.520   0.090   0.065  45.610   0.000   0.000   0.030   5.805
  79 253 Au 0                       247.650   0.078   0.063  48.800   0.000   0.000   0.030   5.808
  79 254 Au 0                       255.370   0.087   0.066  47.010   0.000   0.000   0.040   5.818
  79 255 Au 0                       261.640   0.065   0.063  53.890   0.000   0.000   0.040   5.818
  79 256 Au 0                       269.460   0.064   0.058  52.040   0.000   0.000   0.040   5.822
  79 257 Au 0                       275.820   0.052   0.055  56.240   0.000   0.000   0.040   5.825
  79 258 Au 0                       283.550   0.050   0.050  54.740   0.000   0.000   0.040   5.830
  79 259 Au 0                       290.110   0.033   0.039  59.110   0.000   0.000   0.020   5.830
  79 260 Au 0                       297.770   0.030   0.030  54.740   0.000   0.000   0.020   5.834
  79 261 Au 0                       304.310   0.020   0.020  54.740   0.000   0.000   0.010   5.837
  79 262 Au 0                       311.760   0.010   0.010  54.740   0.000   0.000   0.010   5.842
  79 263 Au 0                       318.340   0.000   0.000   0.000   0.000   0.000   0.000   5.846
  79 264 Au 0                       327.340   0.000   0.000   0.000   0.000   0.000   0.140   5.847
  80 170 Hg 1     5.415     0.302     5.470   0.100   0.010   8.050   0.000   0.000   0.020   5.277
  80 171 Hg 1     3.339     0.307     3.770   0.110   0.020  14.420   0.000   0.000   0.020   5.286
  80 172 Hg 2    -1.061     0.150    -0.410   0.110   0.030  21.090   0.000   0.000   0.020   5.293
  80 173 Hg 1    -2.661     0.201    -1.820   0.130   0.040  23.520   0.000   0.000   0.030   5.306
  80 174 Hg 2    -6.641     0.019    -5.840   0.120   0.040  25.240   0.000   0.000   0.020   5.309
  80 175 Hg 2    -7.969     0.081    -7.110   0.270   0.040  11.830   0.000   0.000   0.120   5.375
  80 176 Hg 2   -11.785     0.011   -11.050   0.270   0.040  11.830   0.000   0.000   0.110   5.381
  80 177 Hg 2   -12.776     0.085   -12.600   0.310   0.040  10.340   0.000   0.000   0.130   5.409
  80 178 Hg 2   -16.315     0.011   -16.090   0.290   0.040  11.040   0.000   0.000   0.100   5.402
  80 179 Hg 2   -16.933     0.028   -17.170   0.330   0.040   9.730   0.000   0.000   0.120   5.431
  80 180 Hg 2   -20.251     0.013   -20.330   0.310   0.050  12.850   0.000   0.000   0.100   5.429
  80 181 Hg 2   -20.661     0.015   -21.090   0.314   0.046  11.700   0.000   0.000   0.090   5.436
  80 182 Hg 2   -23.577     0.010   -23.750   0.290   0.050  13.700   0.000   0.000   0.070   5.430
  80 183 Hg 2   -23.805     0.007   -24.120   0.300   0.050  13.260   0.000   0.000   0.070   5.443
  80 184 Hg 2   -26.345     0.010   -26.460   0.290   0.050  13.700   0.000   0.000   0.050   5.444
  80 185 Hg 2   -26.184     0.014   -26.400   0.280   0.060  16.860   0.000   0.000   0.050   5.449
  80 186 Hg 2   -28.539     0.012   -28.440   0.280   0.050  14.170   0.000   0.000   0.040   5.453
  80 187 Hg 2   -28.119     0.013   -28.160   0.280   0.050  14.170   0.000   0.000   0.030   5.460
  80 188 Hg 2   -30.198     0.007   -29.680   0.075   0.092  60.040   0.000   0.000   0.000   5.401
  80 189 Hg 2   -29.626     0.032   -29.110   0.077   0.092  59.380   0.000   0.000   0.000   5.408
  80 190 Hg 2   -31.371     0.016   -30.950   0.075   0.092  60.040   0.000   0.000   0.000   5.413
  80 191 Hg 2   -30.592     0.022   -30.140   0.075   0.088  58.920   0.000   0.000   0.010   5.418
  80 192 Hg 2   -32.011     0.016   -31.680   0.070   0.086  60.080   0.000   0.000   0.010   5.422
  80 193 Hg 2   -31.062     0.016   -30.690   0.070   0.085  59.790   0.000   0.000   0.010   5.428
  80 194 Hg 2   -32.184     0.003   -31.820   0.063   0.075  59.290   0.000   0.000   0.020   5.428
  80 195 Hg 2   -31.013     0.023   -30.650   0.065   0.078  59.490   0.000   0.000   0.020   5.436
  80 196 Hg 2   -31.826     0.003   -31.460   0.063   0.075  59.290   0.000   0.000   0.020   5.440
  80 197 Hg 2   -30.540     0.003   -29.980   0.060   0.070  58.780   0.000   0.000   0.020   5.444
  80 198 Hg 2   -30.954     0.000   -30.500   0.055   0.065  59.110   0.000   0.000   0.020   5.447
  80 199 Hg 2   -29.546     0.001   -28.720   0.055   0.064  58.710   0.000   0.000   0.020   5.454
  80 200 Hg 2   -29.503     0.001   -29.030   0.050   0.061  59.900   0.000   0.000   0.020   5.457
  80 201 Hg 2   -27.663     0.001   -27.170   0.050   0.061  59.900   0.000   0.000   0.020   5.463
  80 202 Hg 2   -27.345     0.001   -27.100   0.042   0.050  59.290   0.000   0.000   0.020   5.465
  80 203 Hg 2   -25.269     0.002   -24.970   0.033   0.040  59.740   0.000   0.000   0.010   5.467
  80 204 Hg 2   -24.690     0.000   -24.660   0.000   0.000   0.000   0.000   0.000   0.000   5.467
  80 205 Hg 2   -22.288     0.004   -23.160   0.000   0.000   0.000   0.000   0.000   0.000   5.473
  80 206 Hg 2   -20.946     0.020   -22.250   0.000   0.000   0.000   0.000   0.000   0.000   5.479
  80 207 Hg 2   -16.487     0.030   -17.290   0.005   0.006   0.000   0.000   0.000   0.010   5.484
  80 208 Hg 2   -13.265     0.031   -14.110   0.000   0.000   0.000   0.000   0.000   0.000   5.491
  80 209 Hg 1    -8.610     0.150    -8.910   0.010   0.010  54.740   0.000   0.000   0.000   5.497
  80 210 Hg 1    -5.300     0.200    -5.530   0.000   0.000   0.000   0.000   0.000   0.000   5.504
  80 211 Hg 1    -0.390     0.200    -0.070   0.012   0.001   6.720   0.000   0.000   0.000   5.511
  80 212 Hg 1     3.020     0.300     3.430   0.010   0.010  54.740   0.000   0.000   0.000   5.518
  80 213 Hg 1     8.200     0.300     9.100   0.019   0.019  54.740   0.000   0.000   0.000   5.526
  80 214 Hg 1    11.770     0.400    12.580   0.037   0.030  48.910   0.000   0.000   0.010   5.537
  80 215 Hg 1    17.110     0.400    18.280   0.097   0.010   8.300   0.000   0.000   0.030   5.551
  80 216 Hg 1    20.920     0.400    21.800   0.042   0.048  58.250   0.000   0.000   0.010   5.556
  80 217 Hg 0                        27.410   0.105   0.010   7.670   0.000   0.000   0.040   5.568
  80 218 Hg 0                        31.140   0.070   0.050  45.290   0.000   0.000   0.020   5.574
  80 219 Hg 0                        36.540   0.200   0.014   5.650   0.000   0.000   0.120   5.621
  80 220 Hg 0                        39.890   0.210   0.010   3.850   0.000   0.000   0.120   5.631
  80 221 Hg 0                        45.240   0.240   0.000   0.000   0.000   0.000   0.130   5.653
  80 222 Hg 0                        48.700   0.240   0.010   3.370   0.000   0.000   0.120   5.660
  80 223 Hg 0                        54.130   0.248   0.003   0.980   0.000   0.000   0.120   5.670
  80 224 Hg 0                        57.810   0.265   0.010   3.050   0.000   0.000   0.120   5.686
  80 225 Hg 0                        63.330   0.270   0.000   0.000   0.000   0.000   0.120   5.695
  80 226 Hg 0                        67.260   0.270   0.000   0.000   0.000   0.000   0.110   5.701
  80 227 Hg 0                        73.040   0.285   0.005   1.420   0.000   0.000   0.110   5.718
  80 228 Hg 0                        77.140   0.280   0.000   0.000   0.000   0.000   0.100   5.721
  80 229 Hg 0                        83.200   0.280   0.005   1.450   0.000   0.000   0.090   5.728
  80 230 Hg 0                        87.470   0.285   0.000   0.000   0.000   0.000   0.080   5.739
  80 231 Hg 0                        93.720   0.290   0.010   2.790   0.000   0.000   0.070   5.750
  80 232 Hg 0                        98.260   0.290   0.005   1.400   0.000   0.000   0.060   5.757
  80 233 Hg 0                       104.640   0.293   0.010   2.760   0.000   0.000   0.050   5.767
  80 234 Hg 0                       109.470   0.283   0.014   4.000   0.000   0.000   0.040   5.768
  80 235 Hg 0                       116.050   0.280   0.015   4.330   0.000   0.000   0.030   5.774
  80 236 Hg 0                       121.080   0.278   0.014   4.070   0.000   0.000   0.020   5.779
  80 237 Hg 0                       127.820   0.270   0.015   4.490   0.000   0.000   0.010   5.782
  80 238 Hg 0                       133.070   0.265   0.015   4.580   0.000   0.000   0.010   5.787
  80 239 Hg 0                       139.960   0.260   0.032   9.870   0.000   0.000   0.020   5.795
  80 240 Hg 0                       145.350   0.252   0.041  12.960   0.000   0.000   0.030   5.799
  80 241 Hg 0                       152.390   0.233   0.045  15.280   0.000   0.000   0.030   5.797
  80 242 Hg 0                       157.940   0.233   0.043  14.630   0.000   0.000   0.030   5.803
  80 243 Hg 0                       165.170   0.230   0.050  17.090   0.000   0.000   0.040   5.812
  80 244 Hg 0                       170.800   0.207   0.050  18.860   0.000   0.000   0.040   5.804
  80 245 Hg 0                       178.130   0.196   0.062  24.100   0.000   0.000   0.040   5.809
  80 246 Hg 0                       183.840   0.164   0.060  27.360   0.000   0.000   0.030   5.798
  80 247 Hg 0                       191.180   0.165   0.070  30.960   0.000   0.000   0.030   5.810
  80 248 Hg 0                       196.930   0.152   0.066  31.550   0.000   0.000   0.030   5.809
  80 249 Hg 0                       204.340   0.114   0.074  42.550   0.000   0.000   0.020   5.804
  80 250 Hg 0                       210.130   0.107   0.070  42.770   0.000   0.000   0.020   5.806
  80 251 Hg 0                       217.520   0.096   0.081  50.040   0.000   0.000   0.020   5.814
  80 252 Hg 0                       223.390   0.061   0.074  59.760   0.000   0.000   0.020   5.808
  80 253 Hg 0                       230.790   0.075   0.080  56.460   0.000   0.000   0.020   5.821
  80 254 Hg 0                       236.760   0.057   0.070  60.070   0.000   0.000   0.020   5.819
  80 255 Hg 0                       244.220   0.058   0.071  59.990   0.000   0.000   0.020   5.826
  80 256 Hg 0                       250.360   0.049   0.058  59.150   0.000   0.000   0.020   5.825
  80 257 Hg 0                       257.970   0.046   0.055  59.400   0.000   0.000   0.020   5.830
  80 258 Hg 0                       264.110   0.041   0.046  57.780   0.000   0.000   0.020   5.832
  80 259 Hg 0                       271.690   0.040   0.040  54.740   0.000   0.000   0.020   5.836
  80 260 Hg 0                       277.990   0.035   0.033  53.130   0.000   0.000   0.020   5.839
  80 261 Hg 0                       285.530   0.030   0.030  54.740   0.000   0.000   0.020   5.844
  80 262 Hg 0                       291.910   0.020   0.020  54.740   0.000   0.000   0.010   5.846
  80 263 Hg 0                       299.200   0.010   0.010  54.740   0.000   0.000   0.010   5.851
  80 264 Hg 0                       305.630   0.000   0.000   0.000   0.000   0.000   0.000   5.855
  80 265 Hg 0                       314.590   0.000   0.000   0.000   0.000   0.000   0.110   5.855
  80 266 Hg 0                       322.560   0.000   0.000   0.000   0.000   0.000   0.140   5.860
  81 171 Tl 0                        14.780   0.070   0.041  39.640   0.000   0.000   0.010   5.289
  81 172 Tl 0                        12.940   0.070   0.041  39.640   0.000   0.000   0.010   5.295
  81 173 Tl 0                         8.530   0.060   0.051  50.240   0.000   0.000   0.010   5.302
  81 174 Tl 0                         6.920   0.077   0.050  42.560   0.000   0.000   0.010   5.310
  81 175 Tl 0                         2.760   0.069   0.055  48.420   0.000   0.000   0.010   5.316
  81 176 Tl 2     0.585     0.083     1.370   0.075   0.052  44.440   0.000   0.000   0.010   5.323
  81 177 Tl 2    -3.340     0.022    -2.560   0.070   0.060  50.480   0.000   0.000   0.010   5.330
  81 178 Tl 1    -4.613     0.102    -4.090   0.300   0.040  10.680   0.000   0.000   0.120   5.417
  81 179 Tl 2    -8.270     0.039    -7.820   0.280   0.050  14.170   0.000   0.000   0.100   5.414
  81 180 Tl 2    -9.390     0.070    -9.070   0.310   0.040  10.340   0.000   0.000   0.110   5.433
  81 181 Tl 2   -12.799     0.009   -12.530   0.280   0.050  14.170   0.000   0.000   0.090   5.426
  81 182 Tl 2   -13.327     0.012   -13.530   0.290   0.050  13.700   0.000   0.000   0.080   5.438
  81 183 Tl 2   -16.587     0.009   -16.460   0.280   0.050  14.170   0.000   0.000   0.070   5.439
  81 184 Tl 2   -16.883     0.010   -17.060   0.290   0.050  13.700   0.000   0.000   0.070   5.451
  81 185 Tl 2   -19.758     0.021   -19.680   0.290   0.050  13.700   0.000   0.000   0.060   5.458
  81 186 Tl 2   -19.883     0.021   -19.860   0.270   0.060  17.450   0.000   0.000   0.050   5.457
  81 187 Tl 2   -22.445     0.008   -22.250   0.087   0.107  60.100   0.000   0.000   0.020   5.413
